DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
23,ALB,Azerbaijan Grand Prix,1.0,SOFT,12.0,72036
23,ALB,Azerbaijan Grand Prix,2.0,MEDIUM,38.0,228114
