DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Canadian Grand Prix,1.0,MEDIUM,34.0,148274
8,GRO,Canadian Grand Prix,2.0,HARD,35.0,152635
