DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
5,VET,Italian Grand Prix,1.0,SOFT,10.0,57930
5,VET,Italian Grand Prix,3.0,HARD,35.0,202755
5,VET,Italian Grand Prix,4.0,MEDIUM,11.0,63723
