DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
88,KUB,Japanese Grand Prix,1.0,MEDIUM,22.0,127754
88,KUB,Japanese Grand Prix,2.0,HARD,11.0,63877
88,KUB,Japanese Grand Prix,3.0,MEDIUM,18.0,104526
