DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
2,VAN,Australian Grand Prix,1.0,ULTRASOFT,24.0,126672
2,VAN,Australian Grand Prix,2.0,SUPERSOFT,33.0,174174
