DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
11,PER,Chinese Grand Prix,1.0,ULTRASOFT,48.0,261648
11,PER,Chinese Grand Prix,2.0,SOFT,1.0,5451
11,PER,Chinese Grand Prix,3.0,SOFT,9.0,49059
