DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Belgian Grand Prix,2.0,SUPERSOFT,26.0,182104
8,GRO,Belgian Grand Prix,3.0,SOFT,21.0,147084
