DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Mexican Grand Prix,1.0,ULTRASOFT,21.0,90384
7,RAI,Mexican Grand Prix,2.0,SUPERSOFT,54.0,232416
