DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
63,RUS,1.0,1.0,1.0,4381,MEDIUM,True,0 days 00:01:36.267000
63,RUS,2.0,1.0,2.0,8762,MEDIUM,True,0 days 00:01:26.464000
63,RUS,3.0,1.0,3.0,13143,MEDIUM,True,0 days 00:01:25.630000
63,RUS,4.0,1.0,4.0,17524,MEDIUM,True,0 days 00:01:24.793000
63,RUS,5.0,1.0,5.0,21905,MEDIUM,True,0 days 00:01:24.834000
63,RUS,6.0,1.0,6.0,26286,MEDIUM,True,0 days 00:01:24.997000
63,RUS,7.0,1.0,7.0,30667,MEDIUM,True,0 days 00:01:25.124000
63,RUS,8.0,1.0,8.0,35048,MEDIUM,True,0 days 00:01:25.956000
63,RUS,9.0,1.0,9.0,39429,MEDIUM,True,0 days 00:01:24.662000
63,RUS,10.0,1.0,10.0,43810,MEDIUM,True,0 days 00:01:24.907000
63,RUS,11.0,1.0,11.0,48191,MEDIUM,True,0 days 00:01:24.856000
63,RUS,12.0,1.0,12.0,52572,MEDIUM,True,0 days 00:01:27.225000
63,RUS,13.0,1.0,13.0,56953,MEDIUM,True,0 days 00:01:24.976000
63,RUS,14.0,1.0,14.0,61334,MEDIUM,True,0 days 00:01:26.263000
63,RUS,15.0,1.0,15.0,65715,MEDIUM,True,0 days 00:01:26.230000
63,RUS,16.0,1.0,16.0,70096,MEDIUM,True,0 days 00:01:27.336000
63,RUS,17.0,2.0,1.0,4381,HARD,True,0 days 00:01:40.516000
63,RUS,18.0,2.0,2.0,8762,HARD,True,0 days 00:01:23.216000
63,RUS,19.0,2.0,3.0,13143,HARD,True,0 days 00:01:23.445000
63,RUS,20.0,2.0,4.0,17524,HARD,True,0 days 00:01:23.527000
63,RUS,21.0,2.0,5.0,21905,HARD,True,0 days 00:01:23.693000
63,RUS,22.0,2.0,6.0,26286,HARD,True,0 days 00:01:23.774000
63,RUS,23.0,2.0,7.0,30667,HARD,True,0 days 00:01:23.985000
63,RUS,24.0,2.0,8.0,35048,HARD,True,0 days 00:01:24.615000
63,RUS,25.0,2.0,9.0,39429,HARD,True,0 days 00:01:24.574000
63,RUS,26.0,2.0,10.0,43810,HARD,True,0 days 00:01:25.406000
63,RUS,27.0,2.0,11.0,48191,HARD,True,0 days 00:01:24.109000
63,RUS,28.0,2.0,12.0,52572,HARD,True,0 days 00:01:23.803000
63,RUS,29.0,2.0,13.0,56953,HARD,True,0 days 00:01:23.961000
63,RUS,30.0,2.0,14.0,61334,HARD,True,0 days 00:01:24.042000
63,RUS,31.0,2.0,15.0,65715,HARD,True,0 days 00:01:24.385000
63,RUS,32.0,2.0,16.0,70096,HARD,True,0 days 00:01:26.700000
63,RUS,33.0,2.0,17.0,74477,HARD,True,0 days 00:01:24.321000
