DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
28,HAR,Abu Dhabi Grand Prix,1.0,ULTRASOFT,2.0,10562
28,HAR,Abu Dhabi Grand Prix,2.0,SUPERSOFT,52.0,274612
