DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Japanese Grand Prix,1.0,SOFT,21.0,121947
10,GAS,Japanese Grand Prix,2.0,MEDIUM,34.0,197438
