DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
10,GAS,1.0,,,0,nan,True,0 days 00:02:39.935000
10,GAS,2.0,2.0,2.0,14008,SUPERSOFT,False,
10,GAS,3.0,2.0,3.0,21012,SUPERSOFT,False,
10,GAS,4.0,2.0,4.0,28016,SUPERSOFT,False,
10,GAS,5.0,2.0,5.0,35020,SUPERSOFT,False,0 days 00:01:53.513000
10,GAS,6.0,2.0,6.0,42024,SUPERSOFT,False,0 days 00:01:52.869000
10,GAS,7.0,2.0,7.0,49028,SUPERSOFT,False,0 days 00:01:52.240000
10,GAS,8.0,2.0,8.0,56032,SUPERSOFT,False,0 days 00:01:52.186000
10,GAS,9.0,2.0,9.0,63036,SUPERSOFT,False,0 days 00:01:52.421000
10,GAS,10.0,2.0,10.0,70040,SUPERSOFT,False,0 days 00:01:51.866000
10,GAS,11.0,2.0,11.0,77044,SUPERSOFT,False,0 days 00:01:51.360000
10,GAS,12.0,2.0,12.0,84048,SUPERSOFT,False,0 days 00:01:51.232000
10,GAS,13.0,2.0,13.0,91052,SUPERSOFT,False,0 days 00:01:51.171000
10,GAS,14.0,2.0,14.0,98056,SUPERSOFT,False,0 days 00:01:51.225000
10,GAS,15.0,2.0,15.0,105060,SUPERSOFT,False,0 days 00:01:50.672000
10,GAS,16.0,2.0,16.0,112064,SUPERSOFT,False,0 days 00:01:51.106000
10,GAS,17.0,2.0,17.0,119068,SUPERSOFT,False,0 days 00:01:51.162000
10,GAS,18.0,2.0,18.0,126072,SUPERSOFT,False,0 days 00:01:52.419000
10,GAS,19.0,2.0,19.0,133076,SUPERSOFT,False,0 days 00:01:51.081000
10,GAS,20.0,2.0,20.0,140080,SUPERSOFT,False,0 days 00:01:52.237000
10,GAS,21.0,2.0,21.0,147084,SUPERSOFT,False,0 days 00:01:50.697000
10,GAS,22.0,2.0,22.0,154088,SUPERSOFT,False,0 days 00:01:50.766000
10,GAS,23.0,2.0,23.0,161092,SUPERSOFT,False,0 days 00:01:50.823000
10,GAS,24.0,2.0,24.0,168096,SUPERSOFT,False,0 days 00:01:50.822000
10,GAS,25.0,2.0,25.0,175100,SUPERSOFT,False,0 days 00:01:55.530000
10,GAS,26.0,3.0,1.0,7004,SOFT,True,0 days 00:02:03.514000
10,GAS,27.0,3.0,2.0,14008,SOFT,True,0 days 00:01:48.823000
10,GAS,28.0,3.0,3.0,21012,SOFT,True,0 days 00:01:48.842000
10,GAS,29.0,3.0,4.0,28016,SOFT,True,0 days 00:01:49.169000
10,GAS,30.0,3.0,5.0,35020,SOFT,True,0 days 00:01:48.897000
10,GAS,31.0,3.0,6.0,42024,SOFT,True,0 days 00:01:49.136000
10,GAS,32.0,3.0,7.0,49028,SOFT,True,0 days 00:01:49.215000
10,GAS,33.0,3.0,8.0,56032,SOFT,True,0 days 00:01:48.937000
10,GAS,34.0,3.0,9.0,63036,SOFT,True,0 days 00:01:49.122000
10,GAS,35.0,3.0,10.0,70040,SOFT,True,0 days 00:01:48.940000
10,GAS,36.0,3.0,11.0,77044,SOFT,True,0 days 00:01:48.588000
10,GAS,37.0,3.0,12.0,84048,SOFT,True,0 days 00:01:48.971000
10,GAS,38.0,3.0,13.0,91052,SOFT,True,0 days 00:01:48.900000
10,GAS,39.0,3.0,14.0,98056,SOFT,True,0 days 00:01:49.402000
10,GAS,40.0,3.0,15.0,105060,SOFT,True,0 days 00:01:49.397000
10,GAS,41.0,3.0,16.0,112064,SOFT,True,0 days 00:01:49.253000
10,GAS,42.0,3.0,17.0,119068,SOFT,True,0 days 00:01:49.293000
10,GAS,43.0,3.0,18.0,126072,SOFT,True,0 days 00:01:49.363000
10,GAS,44.0,3.0,19.0,133076,SOFT,True,0 days 00:01:49.693000
