DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
23,ALB,1.0,1.0,4.0,21648,SOFT,False,5412,0 days 00:01:46.029000
23,ALB,2.0,1.0,5.0,27060,SOFT,False,10824,0 days 00:01:39.710000
23,ALB,3.0,1.0,6.0,32472,SOFT,False,16236,0 days 00:01:38.555000
23,ALB,4.0,1.0,7.0,37884,SOFT,False,21648,0 days 00:01:39.832000
23,ALB,5.0,1.0,8.0,43296,SOFT,False,27060,0 days 00:01:39.142000
23,ALB,6.0,1.0,9.0,48708,SOFT,False,32472,0 days 00:01:38.824000
23,ALB,7.0,1.0,10.0,54120,SOFT,False,37884,0 days 00:01:40.075000
23,ALB,8.0,1.0,11.0,59532,SOFT,False,43296,0 days 00:01:38.946000
23,ALB,9.0,1.0,12.0,64944,SOFT,False,48708,0 days 00:01:42.610000
23,ALB,10.0,2.0,1.0,5412,SOFT,True,54120,0 days 00:01:58.220000
23,ALB,11.0,2.0,2.0,10824,SOFT,True,59532,0 days 00:01:37.139000
23,ALB,12.0,2.0,3.0,16236,SOFT,True,64944,0 days 00:01:37.798000
23,ALB,13.0,2.0,4.0,21648,SOFT,True,70356,0 days 00:01:36.762000
23,ALB,14.0,2.0,5.0,27060,SOFT,True,75768,0 days 00:01:36.931000
23,ALB,15.0,2.0,6.0,32472,SOFT,True,81180,0 days 00:01:37.268000
23,ALB,16.0,2.0,7.0,37884,SOFT,True,86592,0 days 00:01:37.701000
23,ALB,17.0,2.0,8.0,43296,SOFT,True,92004,0 days 00:01:38.633000
23,ALB,18.0,2.0,9.0,48708,SOFT,True,97416,0 days 00:01:38.146000
23,ALB,19.0,2.0,10.0,54120,SOFT,True,102828,0 days 00:01:38.708000
23,ALB,20.0,2.0,11.0,59532,SOFT,True,108240,0 days 00:01:39.394000
23,ALB,21.0,2.0,12.0,64944,SOFT,True,113652,0 days 00:01:38.625000
23,ALB,22.0,2.0,13.0,70356,SOFT,True,119064,0 days 00:01:38.913000
23,ALB,23.0,2.0,14.0,75768,SOFT,True,124476,0 days 00:01:38.666000
23,ALB,24.0,2.0,15.0,81180,SOFT,True,129888,0 days 00:01:38.795000
23,ALB,25.0,2.0,16.0,86592,SOFT,True,135300,0 days 00:01:41.438000
23,ALB,26.0,3.0,1.0,5412,MEDIUM,True,140712,0 days 00:01:59.635000
23,ALB,27.0,3.0,2.0,10824,MEDIUM,True,146124,0 days 00:01:37.006000
23,ALB,28.0,3.0,3.0,16236,MEDIUM,True,151536,0 days 00:01:37.018000
23,ALB,29.0,3.0,4.0,21648,MEDIUM,True,156948,0 days 00:01:37.053000
23,ALB,30.0,3.0,5.0,27060,MEDIUM,True,162360,0 days 00:01:36.802000
23,ALB,31.0,3.0,6.0,32472,MEDIUM,True,167772,0 days 00:01:37.173000
23,ALB,32.0,3.0,7.0,37884,MEDIUM,True,173184,0 days 00:01:37.549000
23,ALB,33.0,3.0,8.0,43296,MEDIUM,True,178596,0 days 00:01:37.323000
23,ALB,34.0,3.0,9.0,48708,MEDIUM,True,184008,0 days 00:01:38.799000
23,ALB,35.0,3.0,10.0,54120,MEDIUM,True,189420,0 days 00:01:38.118000
23,ALB,36.0,3.0,11.0,59532,MEDIUM,True,194832,0 days 00:01:37.594000
23,ALB,37.0,3.0,12.0,64944,MEDIUM,True,200244,0 days 00:01:37.425000
23,ALB,38.0,3.0,13.0,70356,MEDIUM,True,205656,0 days 00:01:37.820000
23,ALB,39.0,3.0,14.0,75768,MEDIUM,True,211068,0 days 00:01:36.752000
23,ALB,40.0,3.0,15.0,81180,MEDIUM,True,216480,0 days 00:01:37.868000
23,ALB,41.0,3.0,16.0,86592,MEDIUM,True,221892,0 days 00:01:37.109000
23,ALB,42.0,3.0,17.0,92004,MEDIUM,True,227304,0 days 00:01:37.092000
23,ALB,43.0,3.0,18.0,97416,MEDIUM,True,232716,0 days 00:01:37.143000
23,ALB,44.0,3.0,19.0,102828,MEDIUM,True,238128,0 days 00:01:38.038000
23,ALB,45.0,3.0,20.0,108240,MEDIUM,True,243540,0 days 00:01:37.091000
23,ALB,46.0,3.0,21.0,113652,MEDIUM,True,248952,0 days 00:01:37.227000
23,ALB,47.0,3.0,22.0,119064,MEDIUM,True,254364,0 days 00:01:37.187000
23,ALB,48.0,3.0,23.0,124476,MEDIUM,True,259776,0 days 00:01:37.695000
23,ALB,49.0,3.0,24.0,129888,MEDIUM,True,265188,0 days 00:01:37.558000
23,ALB,50.0,3.0,25.0,135300,MEDIUM,True,270600,0 days 00:01:37.549000
23,ALB,51.0,3.0,26.0,140712,MEDIUM,True,276012,0 days 00:01:37.846000
23,ALB,52.0,3.0,27.0,146124,MEDIUM,True,281424,0 days 00:01:37.376000
23,ALB,53.0,3.0,28.0,151536,MEDIUM,True,286836,0 days 00:01:37.982000
23,ALB,54.0,3.0,29.0,156948,MEDIUM,True,292248,0 days 00:01:46.876000
23,ALB,55.0,3.0,30.0,162360,MEDIUM,True,297660,0 days 00:02:10.644000
23,ALB,56.0,3.0,31.0,167772,MEDIUM,True,303072,0 days 00:01:57.419000
23,ALB,57.0,3.0,32.0,173184,MEDIUM,True,308484,0 days 00:02:01.365000
