DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Italian Grand Prix,1.0,SOFT,30.0,173790
77,BOT,Italian Grand Prix,2.0,MEDIUM,26.0,150618
