DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
27,HUL,United States Grand Prix,1.0,ULTRASOFT,26.0,143338
27,HUL,United States Grand Prix,2.0,SOFT,33.0,181929
