Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
9,Russian Grand Prix,1.0,HYPERSOFT,13.0,76024
9,Russian Grand Prix,2.0,SOFT,26.0,152048
9,Russian Grand Prix,3.0,ULTRASOFT,15.0,87720
