DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
88,KUB,1.0,1.0,1.0,4309,MEDIUM,True,4309,0 days 00:01:25.993000
88,KUB,2.0,1.0,2.0,8618,MEDIUM,True,8618,0 days 00:01:17.965000
88,KUB,3.0,1.0,3.0,12927,MEDIUM,True,12927,0 days 00:01:16.548000
88,KUB,4.0,1.0,4.0,17236,MEDIUM,True,17236,0 days 00:01:16.016000
88,KUB,5.0,1.0,5.0,21545,MEDIUM,True,21545,0 days 00:01:16.406000
88,KUB,6.0,1.0,6.0,25854,MEDIUM,True,25854,0 days 00:01:16.702000
88,KUB,7.0,1.0,7.0,30163,MEDIUM,True,30163,0 days 00:01:16.815000
88,KUB,8.0,1.0,8.0,34472,MEDIUM,True,34472,0 days 00:01:16.960000
88,KUB,9.0,1.0,9.0,38781,MEDIUM,True,38781,0 days 00:01:16.878000
88,KUB,10.0,1.0,10.0,43090,MEDIUM,True,43090,0 days 00:01:17.313000
88,KUB,11.0,1.0,11.0,47399,MEDIUM,True,47399,0 days 00:01:16.919000
88,KUB,12.0,1.0,12.0,51708,MEDIUM,True,51708,0 days 00:01:16.623000
88,KUB,13.0,1.0,13.0,56017,MEDIUM,True,56017,0 days 00:01:16.745000
88,KUB,14.0,1.0,14.0,60326,MEDIUM,True,60326,0 days 00:01:16.888000
88,KUB,15.0,1.0,15.0,64635,MEDIUM,True,64635,0 days 00:01:16.769000
88,KUB,16.0,1.0,16.0,68944,MEDIUM,True,68944,0 days 00:01:16.792000
88,KUB,17.0,1.0,17.0,73253,MEDIUM,True,73253,0 days 00:01:17.582000
88,KUB,18.0,1.0,18.0,77562,MEDIUM,True,77562,0 days 00:01:17.081000
88,KUB,19.0,1.0,19.0,81871,MEDIUM,True,81871,0 days 00:01:16.994000
88,KUB,20.0,1.0,20.0,86180,MEDIUM,True,86180,0 days 00:01:20.836000
88,KUB,21.0,2.0,1.0,4309,MEDIUM,True,90489,0 days 00:01:34.419000
88,KUB,22.0,2.0,2.0,8618,MEDIUM,True,94798,0 days 00:01:15.286000
88,KUB,23.0,2.0,3.0,12927,MEDIUM,True,99107,0 days 00:01:15.286000
88,KUB,24.0,2.0,4.0,17236,MEDIUM,True,103416,0 days 00:01:15.412000
88,KUB,25.0,2.0,5.0,21545,MEDIUM,True,107725,0 days 00:01:15.991000
88,KUB,26.0,2.0,6.0,25854,MEDIUM,True,112034,0 days 00:01:17.211000
88,KUB,27.0,2.0,7.0,30163,MEDIUM,True,116343,0 days 00:01:16.324000
88,KUB,28.0,2.0,8.0,34472,MEDIUM,True,120652,0 days 00:01:16.484000
88,KUB,29.0,2.0,9.0,38781,MEDIUM,True,124961,0 days 00:01:16.871000
88,KUB,30.0,2.0,10.0,43090,MEDIUM,True,129270,0 days 00:01:15.772000
88,KUB,31.0,2.0,11.0,47399,MEDIUM,True,133579,0 days 00:01:15.828000
88,KUB,32.0,2.0,12.0,51708,MEDIUM,True,137888,0 days 00:01:16.199000
88,KUB,33.0,2.0,13.0,56017,MEDIUM,True,142197,0 days 00:01:17.030000
88,KUB,34.0,2.0,14.0,60326,MEDIUM,True,146506,0 days 00:01:16.369000
88,KUB,35.0,2.0,15.0,64635,MEDIUM,True,150815,0 days 00:01:16.688000
88,KUB,36.0,2.0,16.0,68944,MEDIUM,True,155124,0 days 00:01:21.298000
88,KUB,37.0,3.0,1.0,4309,HARD,True,159433,0 days 00:01:41.484000
88,KUB,38.0,3.0,2.0,8618,HARD,True,163742,0 days 00:01:16.807000
88,KUB,39.0,3.0,3.0,12927,HARD,True,168051,0 days 00:01:15.527000
88,KUB,40.0,3.0,4.0,17236,HARD,True,172360,0 days 00:01:16.375000
88,KUB,41.0,3.0,5.0,21545,HARD,True,176669,0 days 00:01:16.920000
