DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
23,ALB,Italian Grand Prix,1.0,SOFT,29.0,167997
23,ALB,Italian Grand Prix,2.0,MEDIUM,27.0,156411
