DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
9,ERI,Spanish Grand Prix,1.0,MEDIUM,34.0,158338
9,ERI,Spanish Grand Prix,2.0,SOFT,29.0,135053
