DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
2,VAN,Singapore Grand Prix,1.0,ULTRASOFT,57.0,281580
2,VAN,Singapore Grand Prix,2.0,SOFT,2.0,9880
