DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Italian Grand Prix,1.0,MEDIUM,28.0,162204
10,GAS,Italian Grand Prix,2.0,SOFT,24.0,139032
