DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Azerbaijan Grand Prix,1.0,ULTRASOFT,11.0,66033
10,GAS,Azerbaijan Grand Prix,2.0,SOFT,27.0,162081
10,GAS,Azerbaijan Grand Prix,3.0,ULTRASOFT,12.0,72036
