DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
99,GIO,Monaco Grand Prix,1.0,SOFT,44.0,146828
99,GIO,Monaco Grand Prix,2.0,MEDIUM,32.0,106784
