DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
44,HAM,German Grand Prix,1.0,WET,3.0,13722
44,HAM,German Grand Prix,2.0,INTERMEDIATE,25.0,114350
44,HAM,German Grand Prix,3.0,SOFT,4.0,18296
44,HAM,German Grand Prix,4.0,INTERMEDIATE,18.0,82332
44,HAM,German Grand Prix,5.0,SOFT,11.0,50314
44,HAM,German Grand Prix,6.0,SOFT,7.0,32018
44,HAM,German Grand Prix,7.0,SOFT,13.0,59462
