DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Brazilian Grand Prix,1.0,SUPERSOFT,26.0,112034
10,GAS,Brazilian Grand Prix,2.0,MEDIUM,48.0,206832
