DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Monaco Grand Prix,1.0,SOFT,46.0,153502
7,RAI,Monaco Grand Prix,2.0,MEDIUM,31.0,103447
