DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Japanese Grand Prix,1.0,SOFT,31.0,180017
8,GRO,Japanese Grand Prix,2.0,MEDIUM,24.0,139368
