DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
26,KVY,Azerbaijan Grand Prix,1.0,SOFT,10.0,60030
26,KVY,Azerbaijan Grand Prix,2.0,MEDIUM,28.0,168084
