DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
88,KUB,Russian Grand Prix,1.0,MEDIUM,1.0,5848
88,KUB,Russian Grand Prix,2.0,HARD,1.0,5848
88,KUB,Russian Grand Prix,3.0,MEDIUM,26.0,152048
