DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,HUL,Monaco Grand Prix,1.0,MEDIUM,9.0,30033
27,HUL,Monaco Grand Prix,2.0,HARD,68.0,226916
