DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
18,STR,Japanese Grand Prix,1.0,SOFT,18.0,104526
18,STR,Japanese Grand Prix,2.0,MEDIUM,34.0,197438
