DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
8,GRO,Russian Grand Prix,1.0,HYPERSOFT,10.0,58480
8,GRO,Russian Grand Prix,2.0,SOFT,44.0,257312
