DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
55,SAI,Mexican Grand Prix,1.0,HYPERSOFT,14.0,60256
55,SAI,Mexican Grand Prix,2.0,SUPERSOFT,18.0,77472
