DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
18,STR,1.0,,,0,nan,True,0,0 days 00:02:03.922000
18,STR,2.0,1.0,1.0,4657,SOFT,True,9314,
18,STR,3.0,1.0,2.0,9314,SOFT,True,13971,0 days 00:02:12.536000
18,STR,4.0,1.0,3.0,13971,SOFT,True,18628,0 days 00:02:12.029000
18,STR,5.0,1.0,4.0,18628,SOFT,True,23285,0 days 00:02:09.024000
18,STR,6.0,1.0,5.0,23285,SOFT,True,27942,0 days 00:02:03.498000
18,STR,7.0,1.0,6.0,27942,SOFT,True,32599,0 days 00:01:28.147000
18,STR,8.0,1.0,7.0,32599,SOFT,True,37256,0 days 00:01:26.534000
18,STR,9.0,1.0,8.0,37256,SOFT,True,41913,0 days 00:01:25.309000
18,STR,10.0,1.0,9.0,41913,SOFT,True,46570,0 days 00:01:24.972000
18,STR,11.0,1.0,10.0,46570,SOFT,True,51227,0 days 00:01:25.053000
18,STR,12.0,1.0,11.0,51227,SOFT,True,55884,0 days 00:01:24.877000
18,STR,13.0,1.0,12.0,55884,SOFT,True,60541,0 days 00:01:24.635000
18,STR,14.0,1.0,13.0,60541,SOFT,True,65198,0 days 00:01:24.703000
18,STR,15.0,1.0,14.0,65198,SOFT,True,69855,0 days 00:01:24.549000
18,STR,16.0,1.0,15.0,69855,SOFT,True,74512,0 days 00:01:24.245000
18,STR,17.0,1.0,16.0,74512,SOFT,True,79169,0 days 00:01:24.694000
18,STR,18.0,1.0,17.0,79169,SOFT,True,83826,0 days 00:01:24.340000
18,STR,19.0,1.0,18.0,83826,SOFT,True,88483,0 days 00:01:24.354000
18,STR,20.0,1.0,19.0,88483,SOFT,True,93140,0 days 00:01:27.849000
18,STR,21.0,2.0,1.0,4657,MEDIUM,True,97797,0 days 00:01:41.230000
18,STR,22.0,2.0,2.0,9314,MEDIUM,True,102454,0 days 00:01:23.280000
18,STR,23.0,2.0,3.0,13971,MEDIUM,True,107111,0 days 00:01:25.187000
