DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
63,RUS,Abu Dhabi Grand Prix,1.0,HARD,32.0,168992
63,RUS,Abu Dhabi Grand Prix,2.0,MEDIUM,22.0,116182
