DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
31,OCO,Belgian Grand Prix,2.0,SUPERSOFT,27.0,189108
31,OCO,Belgian Grand Prix,3.0,SOFT,20.0,140080
