DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,LEC,United States Grand Prix,1.0,MEDIUM,23.0,126799
16,LEC,United States Grand Prix,2.0,HARD,22.0,121286
16,LEC,United States Grand Prix,3.0,SOFT,14.0,77182
