DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Abu Dhabi Grand Prix,1.0,SOFT,14.0,73934
3,RIC,Abu Dhabi Grand Prix,2.0,HARD,31.0,163711
3,RIC,Abu Dhabi Grand Prix,3.0,SOFT,15.0,79215
