DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
55,SAI,1.0,1.0,4.0,21124,SOFT,False,0 days 00:01:51.285000
55,SAI,2.0,1.0,5.0,26405,SOFT,False,0 days 00:01:45.586000
55,SAI,3.0,1.0,6.0,31686,SOFT,False,0 days 00:01:45.227000
55,SAI,4.0,1.0,7.0,36967,SOFT,False,0 days 00:01:45.570000
55,SAI,5.0,1.0,8.0,42248,SOFT,False,0 days 00:01:45.559000
55,SAI,6.0,1.0,9.0,47529,SOFT,False,0 days 00:01:45.438000
55,SAI,7.0,1.0,10.0,52810,SOFT,False,0 days 00:01:45.568000
55,SAI,8.0,1.0,11.0,58091,SOFT,False,0 days 00:01:45.699000
55,SAI,9.0,1.0,12.0,63372,SOFT,False,0 days 00:01:45.230000
55,SAI,10.0,1.0,13.0,68653,SOFT,False,0 days 00:01:45.526000
55,SAI,11.0,1.0,14.0,73934,SOFT,False,0 days 00:01:45.441000
55,SAI,12.0,1.0,15.0,79215,SOFT,False,0 days 00:01:47.314000
55,SAI,13.0,2.0,1.0,5281,HARD,True,0 days 00:02:05.550000
55,SAI,14.0,2.0,2.0,10562,HARD,True,0 days 00:01:44.575000
55,SAI,15.0,2.0,3.0,15843,HARD,True,0 days 00:01:45.192000
55,SAI,16.0,2.0,4.0,21124,HARD,True,0 days 00:01:44.865000
55,SAI,17.0,2.0,5.0,26405,HARD,True,0 days 00:01:45.445000
55,SAI,18.0,2.0,6.0,31686,HARD,True,0 days 00:01:44.464000
55,SAI,19.0,2.0,7.0,36967,HARD,True,0 days 00:01:45.883000
55,SAI,20.0,2.0,8.0,42248,HARD,True,0 days 00:01:45.309000
55,SAI,21.0,2.0,9.0,47529,HARD,True,0 days 00:01:44.739000
55,SAI,22.0,2.0,10.0,52810,HARD,True,0 days 00:01:44.752000
55,SAI,23.0,2.0,11.0,58091,HARD,True,0 days 00:01:44.647000
55,SAI,24.0,2.0,12.0,63372,HARD,True,0 days 00:01:44.479000
55,SAI,25.0,2.0,13.0,68653,HARD,True,0 days 00:01:44.774000
55,SAI,26.0,2.0,14.0,73934,HARD,True,0 days 00:01:44.477000
55,SAI,27.0,2.0,15.0,79215,HARD,True,0 days 00:01:44.385000
55,SAI,28.0,2.0,16.0,84496,HARD,True,0 days 00:01:44.201000
55,SAI,29.0,2.0,17.0,89777,HARD,True,0 days 00:01:44.496000
55,SAI,30.0,2.0,18.0,95058,HARD,True,0 days 00:01:44.471000
55,SAI,31.0,2.0,19.0,100339,HARD,True,0 days 00:01:44.267000
55,SAI,32.0,2.0,20.0,105620,HARD,True,0 days 00:01:44.438000
55,SAI,33.0,2.0,21.0,110901,HARD,True,0 days 00:01:44.128000
55,SAI,34.0,2.0,22.0,116182,HARD,True,0 days 00:01:44.174000
55,SAI,35.0,2.0,23.0,121463,HARD,True,0 days 00:01:44.189000
55,SAI,36.0,2.0,24.0,126744,HARD,True,0 days 00:01:44.303000
55,SAI,37.0,2.0,25.0,132025,HARD,True,0 days 00:01:44.355000
55,SAI,38.0,2.0,26.0,137306,HARD,True,0 days 00:01:43.649000
55,SAI,39.0,2.0,27.0,142587,HARD,True,0 days 00:01:44
55,SAI,40.0,2.0,28.0,147868,HARD,True,0 days 00:01:43.899000
55,SAI,41.0,2.0,29.0,153149,HARD,True,0 days 00:01:45.220000
55,SAI,42.0,3.0,1.0,5281,MEDIUM,True,0 days 00:02:00.593000
55,SAI,43.0,3.0,2.0,10562,MEDIUM,True,0 days 00:01:41.294000
55,SAI,44.0,3.0,3.0,15843,MEDIUM,True,0 days 00:01:42.207000
55,SAI,45.0,3.0,4.0,21124,MEDIUM,True,0 days 00:01:42.302000
55,SAI,46.0,3.0,5.0,26405,MEDIUM,True,0 days 00:01:42.644000
55,SAI,47.0,3.0,6.0,31686,MEDIUM,True,0 days 00:01:42.075000
55,SAI,48.0,3.0,7.0,36967,MEDIUM,True,0 days 00:01:42.134000
55,SAI,49.0,3.0,8.0,42248,MEDIUM,True,0 days 00:01:42.153000
55,SAI,50.0,3.0,9.0,47529,MEDIUM,True,0 days 00:01:42.193000
55,SAI,51.0,3.0,10.0,52810,MEDIUM,True,0 days 00:01:42.262000
55,SAI,52.0,3.0,11.0,58091,MEDIUM,True,0 days 00:01:43.407000
55,SAI,53.0,3.0,12.0,63372,MEDIUM,True,0 days 00:01:43.075000
55,SAI,54.0,3.0,13.0,68653,MEDIUM,True,0 days 00:01:43.728000
