DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
88,KUB,1.0,1.0,1.0,4304,MEDIUM,True,4304,0 days 00:01:54.406000
88,KUB,2.0,1.0,2.0,8608,MEDIUM,True,8608,0 days 00:01:45.241000
88,KUB,3.0,1.0,3.0,12912,MEDIUM,True,12912,0 days 00:01:24.811000
88,KUB,4.0,1.0,4.0,17216,MEDIUM,True,17216,0 days 00:01:24.893000
88,KUB,5.0,1.0,5.0,21520,MEDIUM,True,21520,0 days 00:01:24.850000
88,KUB,6.0,1.0,6.0,25824,MEDIUM,True,25824,0 days 00:01:24.661000
88,KUB,7.0,1.0,7.0,30128,MEDIUM,True,30128,0 days 00:01:24.656000
88,KUB,8.0,1.0,8.0,34432,MEDIUM,True,34432,0 days 00:01:24.252000
88,KUB,9.0,1.0,9.0,38736,MEDIUM,True,38736,0 days 00:01:24.087000
88,KUB,10.0,1.0,10.0,43040,MEDIUM,True,43040,0 days 00:01:23.907000
88,KUB,11.0,1.0,11.0,47344,MEDIUM,True,47344,0 days 00:01:24.082000
88,KUB,12.0,1.0,12.0,51648,MEDIUM,True,51648,0 days 00:01:24.278000
88,KUB,13.0,1.0,13.0,55952,MEDIUM,True,55952,0 days 00:01:23.967000
88,KUB,14.0,1.0,14.0,60256,MEDIUM,True,60256,0 days 00:01:24.217000
88,KUB,15.0,1.0,15.0,64560,MEDIUM,True,64560,0 days 00:01:24.444000
88,KUB,16.0,1.0,16.0,68864,MEDIUM,True,68864,0 days 00:01:26.806000
88,KUB,17.0,1.0,17.0,73168,MEDIUM,True,73168,0 days 00:01:24.964000
88,KUB,18.0,1.0,18.0,77472,MEDIUM,True,77472,0 days 00:01:26.478000
88,KUB,19.0,1.0,19.0,81776,MEDIUM,True,81776,0 days 00:01:25.234000
88,KUB,20.0,1.0,20.0,86080,MEDIUM,True,86080,0 days 00:01:24.407000
88,KUB,21.0,1.0,21.0,90384,MEDIUM,True,90384,0 days 00:01:27.295000
88,KUB,22.0,2.0,1.0,4304,HARD,True,94688,0 days 00:01:44.260000
88,KUB,23.0,2.0,2.0,8608,HARD,True,98992,0 days 00:01:24.546000
88,KUB,24.0,2.0,3.0,12912,HARD,True,103296,0 days 00:01:24.717000
88,KUB,25.0,2.0,4.0,17216,HARD,True,107600,0 days 00:01:24.829000
88,KUB,26.0,2.0,5.0,21520,HARD,True,111904,0 days 00:01:23.373000
88,KUB,27.0,2.0,6.0,25824,HARD,True,116208,0 days 00:01:23.340000
88,KUB,28.0,2.0,7.0,30128,HARD,True,120512,0 days 00:01:23.610000
