DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
14,ALO,Hungarian Grand Prix,1.0,SOFT,38.0,166478
14,ALO,Hungarian Grand Prix,2.0,MEDIUM,30.0,131430
