DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
10,GAS,British Grand Prix,1.0,SOFT,19.0,111929
10,GAS,British Grand Prix,2.0,MEDIUM,12.0,70692
10,GAS,British Grand Prix,3.0,SOFT,23.0,135493
