DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
4,NOR,Belgian Grand Prix,1.0,SOFT,19.0,133076
4,NOR,Belgian Grand Prix,2.0,MEDIUM,25.0,175100
