DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
31,OCO,Italian Grand Prix,1.0,SUPERSOFT,40.0,231720
31,OCO,Italian Grand Prix,2.0,SOFT,15.0,86895
