DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
9,ERI,Italian Grand Prix,2.0,SUPERSOFT,41.0,237513
9,ERI,Italian Grand Prix,3.0,SUPERSOFT,10.0,57930
