Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
44,Azerbaijan Grand Prix,1.0,SUPERSOFT,26.0,156078
44,Azerbaijan Grand Prix,2.0,SOFT,18.0,108054
44,Azerbaijan Grand Prix,3.0,ULTRASOFT,11.0,66033
