DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
44,HAM,1.0,,,0,nan,True,0,0 days 00:01:41.711000
44,HAM,2.0,1.0,4.0,23392,ULTRASOFT,False,11696,0 days 00:01:40.132000
44,HAM,3.0,1.0,5.0,29240,ULTRASOFT,False,17544,0 days 00:01:39.916000
44,HAM,4.0,1.0,6.0,35088,ULTRASOFT,False,23392,0 days 00:01:39.770000
44,HAM,5.0,1.0,7.0,40936,ULTRASOFT,False,29240,0 days 00:01:40.126000
44,HAM,6.0,1.0,8.0,46784,ULTRASOFT,False,35088,0 days 00:01:39.744000
44,HAM,7.0,1.0,9.0,52632,ULTRASOFT,False,40936,0 days 00:01:39.656000
44,HAM,8.0,1.0,10.0,58480,ULTRASOFT,False,46784,0 days 00:01:39.829000
44,HAM,9.0,1.0,11.0,64328,ULTRASOFT,False,52632,0 days 00:01:40.226000
44,HAM,10.0,1.0,12.0,70176,ULTRASOFT,False,58480,0 days 00:01:40.349000
44,HAM,11.0,1.0,13.0,76024,ULTRASOFT,False,64328,0 days 00:01:40.292000
44,HAM,12.0,1.0,14.0,81872,ULTRASOFT,False,70176,0 days 00:01:40.012000
44,HAM,13.0,1.0,15.0,87720,ULTRASOFT,False,76024,0 days 00:01:39.553000
44,HAM,14.0,1.0,16.0,93568,ULTRASOFT,False,81872,0 days 00:01:44.617000
44,HAM,15.0,2.0,1.0,5848,SOFT,True,87720,0 days 00:01:59.661000
44,HAM,16.0,2.0,2.0,11696,SOFT,True,93568,0 days 00:01:39.616000
44,HAM,17.0,2.0,3.0,17544,SOFT,True,99416,0 days 00:01:38.644000
44,HAM,18.0,2.0,4.0,23392,SOFT,True,105264,0 days 00:01:38.537000
44,HAM,19.0,2.0,5.0,29240,SOFT,True,111112,0 days 00:01:38.826000
44,HAM,20.0,2.0,6.0,35088,SOFT,True,116960,0 days 00:01:38.410000
44,HAM,21.0,2.0,7.0,40936,SOFT,True,122808,0 days 00:01:38.430000
44,HAM,22.0,2.0,8.0,46784,SOFT,True,128656,0 days 00:01:38.677000
44,HAM,23.0,2.0,9.0,52632,SOFT,True,134504,0 days 00:01:39.566000
44,HAM,24.0,2.0,10.0,58480,SOFT,True,140352,0 days 00:01:39.107000
44,HAM,25.0,2.0,11.0,64328,SOFT,True,146200,0 days 00:01:38.687000
44,HAM,26.0,2.0,12.0,70176,SOFT,True,152048,0 days 00:01:38.731000
44,HAM,27.0,2.0,13.0,76024,SOFT,True,157896,0 days 00:01:38.470000
44,HAM,28.0,2.0,14.0,81872,SOFT,True,163744,0 days 00:01:37.947000
44,HAM,29.0,2.0,15.0,87720,SOFT,True,169592,0 days 00:01:38.436000
44,HAM,30.0,2.0,16.0,93568,SOFT,True,175440,0 days 00:01:39.360000
44,HAM,31.0,2.0,17.0,99416,SOFT,True,181288,0 days 00:01:38.392000
44,HAM,32.0,2.0,18.0,105264,SOFT,True,187136,0 days 00:01:38.447000
44,HAM,33.0,2.0,19.0,111112,SOFT,True,192984,0 days 00:01:37.988000
44,HAM,34.0,2.0,20.0,116960,SOFT,True,198832,0 days 00:01:38.419000
44,HAM,35.0,2.0,21.0,122808,SOFT,True,204680,0 days 00:01:38.039000
44,HAM,36.0,2.0,22.0,128656,SOFT,True,210528,0 days 00:01:37.691000
44,HAM,37.0,2.0,23.0,134504,SOFT,True,216376,0 days 00:01:37.395000
44,HAM,38.0,2.0,24.0,140352,SOFT,True,222224,0 days 00:01:37.316000
44,HAM,39.0,2.0,25.0,146200,SOFT,True,228072,0 days 00:01:37.288000
44,HAM,40.0,2.0,26.0,152048,SOFT,True,233920,0 days 00:01:37.358000
44,HAM,41.0,2.0,27.0,157896,SOFT,True,239768,0 days 00:01:37.757000
44,HAM,42.0,2.0,28.0,163744,SOFT,True,245616,0 days 00:01:39.059000
44,HAM,43.0,2.0,29.0,169592,SOFT,True,251464,0 days 00:01:37.469000
44,HAM,44.0,2.0,30.0,175440,SOFT,True,257312,0 days 00:01:36.664000
44,HAM,45.0,2.0,31.0,181288,SOFT,True,263160,0 days 00:01:36.185000
44,HAM,46.0,2.0,32.0,187136,SOFT,True,269008,0 days 00:01:37.069000
44,HAM,47.0,2.0,33.0,192984,SOFT,True,274856,0 days 00:01:36.765000
44,HAM,48.0,2.0,34.0,198832,SOFT,True,280704,0 days 00:01:36.421000
44,HAM,49.0,2.0,35.0,204680,SOFT,True,286552,0 days 00:01:36.137000
44,HAM,50.0,2.0,36.0,210528,SOFT,True,292400,0 days 00:01:35.916000
44,HAM,51.0,2.0,37.0,216376,SOFT,True,298248,0 days 00:01:36.067000
44,HAM,52.0,2.0,38.0,222224,SOFT,True,304096,0 days 00:01:37.898000
44,HAM,53.0,2.0,39.0,228072,SOFT,True,309944,0 days 00:01:36.403000
