DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Belgian Grand Prix,1.0,SOFT,13.0,91052
10,GAS,Belgian Grand Prix,2.0,MEDIUM,31.0,217124
