DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
33,VER,Abu Dhabi Grand Prix,1.0,MEDIUM,28.0,147868
33,VER,Abu Dhabi Grand Prix,2.0,HARD,30.0,158430
