DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
33,VER,1.0,1.0,1.0,4574,WET,True,0 days 00:01:45.105000
33,VER,2.0,1.0,2.0,9148,WET,True,0 days 00:01:35.883000
33,VER,3.0,1.0,3.0,13722,WET,True,0 days 00:02:03.343000
33,VER,4.0,2.0,1.0,4574,INTERMEDIATE,True,0 days 00:02:22.095000
33,VER,5.0,2.0,2.0,9148,INTERMEDIATE,True,0 days 00:01:33.888000
33,VER,6.0,2.0,3.0,13722,INTERMEDIATE,True,0 days 00:01:31.181000
33,VER,7.0,2.0,4.0,18296,INTERMEDIATE,True,0 days 00:01:30.413000
33,VER,8.0,2.0,5.0,22870,INTERMEDIATE,True,0 days 00:01:30.148000
33,VER,9.0,2.0,6.0,27444,INTERMEDIATE,True,0 days 00:01:29.794000
33,VER,10.0,2.0,7.0,32018,INTERMEDIATE,True,0 days 00:01:29.574000
33,VER,11.0,2.0,8.0,36592,INTERMEDIATE,True,0 days 00:01:29.934000
33,VER,12.0,2.0,9.0,41166,INTERMEDIATE,True,0 days 00:01:30.540000
33,VER,13.0,2.0,10.0,45740,INTERMEDIATE,True,0 days 00:01:30.778000
33,VER,14.0,2.0,11.0,50314,INTERMEDIATE,True,0 days 00:01:31.075000
33,VER,15.0,2.0,12.0,54888,INTERMEDIATE,True,0 days 00:01:44.444000
33,VER,16.0,2.0,13.0,59462,INTERMEDIATE,True,0 days 00:01:41.017000
33,VER,17.0,2.0,14.0,64036,INTERMEDIATE,True,0 days 00:01:32.388000
33,VER,18.0,2.0,15.0,68610,INTERMEDIATE,True,0 days 00:01:31.512000
33,VER,19.0,2.0,16.0,73184,INTERMEDIATE,True,0 days 00:01:30.893000
33,VER,20.0,2.0,17.0,77758,INTERMEDIATE,True,0 days 00:01:31.306000
33,VER,21.0,2.0,18.0,82332,INTERMEDIATE,True,0 days 00:01:32.100000
33,VER,22.0,2.0,19.0,86906,INTERMEDIATE,True,0 days 00:01:32.216000
33,VER,23.0,2.0,20.0,91480,INTERMEDIATE,True,0 days 00:01:32.674000
33,VER,24.0,2.0,21.0,96054,INTERMEDIATE,True,0 days 00:01:32.827000
33,VER,25.0,2.0,22.0,100628,INTERMEDIATE,True,0 days 00:01:36.187000
33,VER,26.0,3.0,3.0,13722,MEDIUM,False,0 days 00:01:54.632000
33,VER,27.0,3.0,4.0,18296,MEDIUM,False,0 days 00:01:41.121000
33,VER,28.0,3.0,5.0,22870,MEDIUM,False,0 days 00:01:51.331000
33,VER,29.0,3.0,6.0,27444,MEDIUM,False,0 days 00:02:05.520000
33,VER,30.0,4.0,1.0,4574,INTERMEDIATE,True,0 days 00:02:11.942000
