DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Hungarian Grand Prix,1.0,MEDIUM,31.0,135811
10,GAS,Hungarian Grand Prix,2.0,HARD,41.0,179621
