DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
28,HAR,Monaco Grand Prix,1.0,HYPERSOFT,12.0,40044
28,HAR,Monaco Grand Prix,2.0,ULTRASOFT,58.0,193546
