Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
35,1.0,,,0,nan,True,0 days 00:01:32.457000
35,2.0,1.0,1.0,3337,HYPERSOFT,True,0 days 00:01:20.928000
35,3.0,1.0,2.0,6674,HYPERSOFT,True,0 days 00:01:19.850000
35,4.0,1.0,3.0,10011,HYPERSOFT,True,0 days 00:01:19.792000
35,5.0,1.0,4.0,13348,HYPERSOFT,True,0 days 00:01:19.889000
35,6.0,1.0,5.0,16685,HYPERSOFT,True,0 days 00:01:20.047000
35,7.0,1.0,6.0,20022,HYPERSOFT,True,0 days 00:01:44.668000
35,8.0,2.0,8.0,26696,HYPERSOFT,False,0 days 00:01:21.699000
35,9.0,2.0,9.0,30033,HYPERSOFT,False,0 days 00:01:19.359000
35,10.0,2.0,10.0,33370,HYPERSOFT,False,0 days 00:01:18.819000
35,11.0,2.0,11.0,36707,HYPERSOFT,False,0 days 00:01:19.247000
35,12.0,2.0,12.0,40044,HYPERSOFT,False,0 days 00:01:19.326000
35,13.0,2.0,13.0,43381,HYPERSOFT,False,0 days 00:01:20.026000
35,14.0,2.0,14.0,46718,HYPERSOFT,False,0 days 00:01:19.768000
35,15.0,2.0,15.0,50055,HYPERSOFT,False,0 days 00:01:22.005000
35,16.0,2.0,16.0,53392,HYPERSOFT,False,0 days 00:01:21.190000
35,17.0,2.0,17.0,56729,HYPERSOFT,False,0 days 00:01:20.713000
35,18.0,2.0,18.0,60066,HYPERSOFT,False,0 days 00:01:20.545000
35,19.0,2.0,19.0,63403,HYPERSOFT,False,0 days 00:01:38.773000
35,20.0,3.0,1.0,3337,ULTRASOFT,True,0 days 00:01:23.070000
35,21.0,3.0,2.0,6674,ULTRASOFT,True,0 days 00:01:17.701000
35,22.0,3.0,3.0,10011,ULTRASOFT,True,0 days 00:01:18.292000
35,23.0,3.0,4.0,13348,ULTRASOFT,True,0 days 00:01:17.730000
35,24.0,3.0,5.0,16685,ULTRASOFT,True,0 days 00:01:18.035000
35,25.0,3.0,6.0,20022,ULTRASOFT,True,0 days 00:01:18.259000
35,26.0,3.0,7.0,23359,ULTRASOFT,True,0 days 00:01:18.288000
35,27.0,3.0,8.0,26696,ULTRASOFT,True,0 days 00:01:18.050000
35,28.0,3.0,9.0,30033,ULTRASOFT,True,0 days 00:01:19.689000
35,29.0,3.0,10.0,33370,ULTRASOFT,True,0 days 00:01:21.027000
35,30.0,3.0,11.0,36707,ULTRASOFT,True,0 days 00:01:18.933000
35,31.0,3.0,12.0,40044,ULTRASOFT,True,0 days 00:01:19.342000
35,32.0,3.0,13.0,43381,ULTRASOFT,True,0 days 00:01:19.905000
35,33.0,3.0,14.0,46718,ULTRASOFT,True,0 days 00:01:20.126000
