DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
3,RIC,Italian Grand Prix,1.0,SOFT,33.0,191169
3,RIC,Italian Grand Prix,2.0,MEDIUM,23.0,133239
