DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
88,KUB,Chinese Grand Prix,1.0,MEDIUM,26.0,141726
88,KUB,Chinese Grand Prix,2.0,HARD,28.0,152628
