DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
5,VET,Austrian Grand Prix,1.0,ULTRASOFT,17.0,73406
5,VET,Austrian Grand Prix,2.0,SOFT,56.0,241808
