DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
3,RIC,Bahrain Grand Prix,1.0,SOFT,24.0,129888
3,RIC,Bahrain Grand Prix,2.0,MEDIUM,30.0,162360
