DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
2,VAN,Azerbaijan Grand Prix,1.0,SUPERSOFT,16.0,96048
2,VAN,Azerbaijan Grand Prix,2.0,SOFT,8.0,48024
2,VAN,Azerbaijan Grand Prix,3.0,ULTRASOFT,14.0,84042
2,VAN,Azerbaijan Grand Prix,4.0,ULTRASOFT,7.0,42021
2,VAN,Azerbaijan Grand Prix,5.0,ULTRASOFT,8.0,48024
