Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
18,Belgian Grand Prix,1.0,SOFT,14.0,98056
18,Belgian Grand Prix,2.0,MEDIUM,16.0,112064
18,Belgian Grand Prix,3.0,SOFT,14.0,98056
