Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
33,Brazilian Grand Prix,1.0,SOFT,24.0,103416
33,Brazilian Grand Prix,2.0,SOFT,23.0,99107
33,Brazilian Grand Prix,3.0,MEDIUM,10.0,43090
33,Brazilian Grand Prix,4.0,SOFT,20.0,86180
