DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,PER,Russian Grand Prix,1.0,HYPERSOFT,14.0,81872
11,PER,Russian Grand Prix,2.0,SOFT,40.0,233920
