DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
55,SAI,Monaco Grand Prix,1.0,HYPERSOFT,18.0,60066
55,SAI,Monaco Grand Prix,2.0,ULTRASOFT,62.0,206894
