Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
18,1.0,,,0,nan,True,0 days 00:01:46.109000
18,2.0,1.0,1.0,5412,SOFT,True,0 days 00:01:52.892000
18,3.0,1.0,2.0,10824,SOFT,True,0 days 00:02:07.780000
18,4.0,1.0,3.0,16236,SOFT,True,0 days 00:01:52.214000
18,5.0,1.0,4.0,21648,SOFT,True,0 days 00:01:40.335000
18,6.0,1.0,5.0,27060,SOFT,True,0 days 00:01:39.953000
18,7.0,1.0,6.0,32472,SOFT,True,0 days 00:01:38.966000
18,8.0,1.0,7.0,37884,SOFT,True,0 days 00:01:38.971000
18,9.0,1.0,8.0,43296,SOFT,True,0 days 00:01:38.943000
18,10.0,1.0,9.0,48708,SOFT,True,0 days 00:01:41.617000
18,11.0,2.0,1.0,5412,SUPERSOFT,True,0 days 00:01:36.820000
18,12.0,2.0,2.0,10824,SUPERSOFT,True,0 days 00:01:37.083000
18,13.0,2.0,3.0,16236,SUPERSOFT,True,0 days 00:01:37.873000
18,14.0,2.0,4.0,21648,SUPERSOFT,True,0 days 00:01:37.851000
18,15.0,2.0,5.0,27060,SUPERSOFT,True,0 days 00:01:37.940000
18,16.0,2.0,6.0,32472,SUPERSOFT,True,0 days 00:01:37.657000
18,17.0,2.0,7.0,37884,SUPERSOFT,True,0 days 00:01:37.670000
18,18.0,2.0,8.0,43296,SUPERSOFT,True,0 days 00:01:37.621000
18,19.0,2.0,9.0,48708,SUPERSOFT,True,0 days 00:01:37.497000
18,20.0,2.0,10.0,54120,SUPERSOFT,True,0 days 00:01:38.080000
18,21.0,2.0,11.0,59532,SUPERSOFT,True,0 days 00:01:38.770000
18,22.0,2.0,12.0,64944,SUPERSOFT,True,0 days 00:01:37.785000
18,23.0,2.0,13.0,70356,SUPERSOFT,True,0 days 00:01:38.029000
18,24.0,2.0,14.0,75768,SUPERSOFT,True,0 days 00:01:38.311000
18,25.0,2.0,15.0,81180,SUPERSOFT,True,0 days 00:01:38.223000
18,26.0,2.0,16.0,86592,SUPERSOFT,True,0 days 00:01:38.414000
18,27.0,2.0,17.0,92004,SUPERSOFT,True,0 days 00:01:39.199000
18,28.0,2.0,18.0,97416,SUPERSOFT,True,0 days 00:01:38.890000
18,29.0,2.0,19.0,102828,SUPERSOFT,True,0 days 00:01:42.258000
18,30.0,3.0,1.0,5412,MEDIUM,True,0 days 00:01:56.614000
18,31.0,3.0,2.0,10824,MEDIUM,True,0 days 00:01:35.266000
18,32.0,3.0,3.0,16236,MEDIUM,True,0 days 00:01:35.562000
18,33.0,3.0,4.0,21648,MEDIUM,True,0 days 00:01:35.589000
18,34.0,3.0,5.0,27060,MEDIUM,True,0 days 00:01:35.984000
18,35.0,3.0,6.0,32472,MEDIUM,True,0 days 00:01:38.149000
18,36.0,3.0,7.0,37884,MEDIUM,True,0 days 00:01:36.564000
18,37.0,3.0,8.0,43296,MEDIUM,True,0 days 00:01:36.036000
18,38.0,3.0,9.0,48708,MEDIUM,True,0 days 00:01:35.996000
18,39.0,3.0,10.0,54120,MEDIUM,True,0 days 00:01:36.048000
18,40.0,3.0,11.0,59532,MEDIUM,True,0 days 00:01:36.095000
18,41.0,3.0,12.0,64944,MEDIUM,True,0 days 00:01:35.962000
18,42.0,3.0,13.0,70356,MEDIUM,True,0 days 00:01:36.336000
18,43.0,3.0,14.0,75768,MEDIUM,True,0 days 00:01:36.259000
18,44.0,3.0,15.0,81180,MEDIUM,True,0 days 00:01:36.175000
18,45.0,3.0,16.0,86592,MEDIUM,True,0 days 00:01:37.231000
18,46.0,3.0,17.0,92004,MEDIUM,True,0 days 00:01:36.753000
18,47.0,3.0,18.0,97416,MEDIUM,True,0 days 00:01:36.457000
18,48.0,3.0,19.0,102828,MEDIUM,True,0 days 00:01:36.782000
18,49.0,3.0,20.0,108240,MEDIUM,True,0 days 00:01:36.986000
18,50.0,3.0,21.0,113652,MEDIUM,True,0 days 00:01:36.670000
18,51.0,3.0,22.0,119064,MEDIUM,True,0 days 00:01:36.688000
18,52.0,3.0,23.0,124476,MEDIUM,True,0 days 00:01:36.867000
18,53.0,3.0,24.0,129888,MEDIUM,True,0 days 00:01:37.912000
18,54.0,3.0,25.0,135300,MEDIUM,True,0 days 00:01:37.123000
18,55.0,3.0,26.0,140712,MEDIUM,True,0 days 00:01:37.543000
