Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
44,Hungarian Grand Prix,1.0,MEDIUM,34.0,148954
44,Hungarian Grand Prix,2.0,HARD,18.0,78858
44,Hungarian Grand Prix,3.0,MEDIUM,21.0,92001
